elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response,gpt_values,memnet_values,inner_join_values,outer_join_values,inner_join_list,outer_join_list,outer_join_source
Do you have 30 seconds for some gentle breathing?,no i'm cooking dinner,0d72bee5-2278-4feb-9e42-d77d60ddde91,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9936531782150269,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: cooking dinner.","            value
0            meal
1  cooking dinner","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","            value      _merge
0            meal   left_only
1  cooking dinner   left_only
2        activity  right_only
3         cooking  right_only",[],activity,right_only
Do you have 30 seconds for some gentle breathing?,no i'm cooking dinner,0d72bee5-2278-4feb-9e42-d77d60ddde91,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9936531782150269,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: cooking dinner.","            value
0            meal
1  cooking dinner","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","            value      _merge
0            meal   left_only
1  cooking dinner   left_only
2        activity  right_only
3         cooking  right_only",[],cooking,right_only
Where are you off to?,to take a friend to the doctor,0da00a6e-f492-4af4-a290-6259446bf4b3,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9671941995620728,"Information Items:
memory_name: relationship, entity: type, value: friend.
memory_name: place, entity: name, value: doctor.","    value
0  friend
1  doctor","      value
0  activity
1    doctor","    value _merge
0  doctor   both","      value      _merge
0    friend   left_only
1    doctor        both
2  activity  right_only",['doctor'],friend,left_only
Where are you off to?,to take a friend to the doctor,0da00a6e-f492-4af4-a290-6259446bf4b3,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9671941995620728,"Information Items:
memory_name: relationship, entity: type, value: friend.
memory_name: place, entity: name, value: doctor.","    value
0  friend
1  doctor","      value
0  activity
1    doctor","    value _merge
0  doctor   both","      value      _merge
0    friend   left_only
1    doctor        both
2  activity  right_only",['doctor'],doctor,both
Where are you off to?,to take a friend to the doctor,0da00a6e-f492-4af4-a290-6259446bf4b3,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9671941995620728,"Information Items:
memory_name: relationship, entity: type, value: friend.
memory_name: place, entity: name, value: doctor.","    value
0  friend
1  doctor","      value
0  activity
1    doctor","    value _merge
0  doctor   both","      value      _merge
0    friend   left_only
1    doctor        both
2  activity  right_only",['doctor'],activity,right_only
How can I help you?,going camping,0dd742c1-af45-415b-9e3b-cf0fe978370c,"  memory_name entity    value
1       place   name  camping
2    activity   type  hobbies
3    activity   name  camping",['camping'],1,Match,0.9442671537399292,"Information Items:
memory_name: activity, entity: type, value: outdoor activity.
memory_name: activity, entity: name, value: camping.","              value
0  outdoor activity
1           camping","     value
0  camping
1  hobbies
2  camping","     value _merge
0  camping   both
1  camping   both","              value      _merge
0  outdoor activity   left_only
1           camping        both
2           camping        both
3           hobbies  right_only","['camping', 'camping']",outdoor activity,left_only
How can I help you?,going camping,0dd742c1-af45-415b-9e3b-cf0fe978370c,"  memory_name entity    value
1       place   name  camping
2    activity   type  hobbies
3    activity   name  camping",['camping'],1,Match,0.9442671537399292,"Information Items:
memory_name: activity, entity: type, value: outdoor activity.
memory_name: activity, entity: name, value: camping.","              value
0  outdoor activity
1           camping","     value
0  camping
1  hobbies
2  camping","     value _merge
0  camping   both
1  camping   both","              value      _merge
0  outdoor activity   left_only
1           camping        both
2           camping        both
3           hobbies  right_only","['camping', 'camping']",camping,both
How can I help you?,going camping,0dd742c1-af45-415b-9e3b-cf0fe978370c,"  memory_name entity    value
1       place   name  camping
2    activity   type  hobbies
3    activity   name  camping",['camping'],1,Match,0.9442671537399292,"Information Items:
memory_name: activity, entity: type, value: outdoor activity.
memory_name: activity, entity: name, value: camping.","              value
0  outdoor activity
1           camping","     value
0  camping
1  hobbies
2  camping","     value _merge
0  camping   both
1  camping   both","              value      _merge
0  outdoor activity   left_only
1           camping        both
2           camping        both
3           hobbies  right_only","['camping', 'camping']",camping,both
How can I help you?,going camping,0dd742c1-af45-415b-9e3b-cf0fe978370c,"  memory_name entity    value
1       place   name  camping
2    activity   type  hobbies
3    activity   name  camping",['camping'],1,Match,0.9442671537399292,"Information Items:
memory_name: activity, entity: type, value: outdoor activity.
memory_name: activity, entity: name, value: camping.","              value
0  outdoor activity
1           camping","     value
0  camping
1  hobbies
2  camping","     value _merge
0  camping   both
1  camping   both","              value      _merge
0  outdoor activity   left_only
1           camping        both
2           camping        both
3           hobbies  right_only","['camping', 'camping']",hobbies,right_only
wanna play some trivia?,sure i'm all done,0dfacd60-0e15-48d0-b9d9-220f3b05fc1b,"  memory_name entity      value
0    activity   type    hobbies
1    activity   name  all kinds",['all kinds'],1,Match,0.9915151596069336,"Information Items:
memory_name: activity, entity: type, value: game.
memory_name: activity, entity: name, value: trivia.","    value
0    game
1  trivia","       value
0    hobbies
1  all kinds","Empty DataFrame
Columns: [value, _merge]
Index: []","       value      _merge
0       game   left_only
1     trivia   left_only
2    hobbies  right_only
3  all kinds  right_only",[],game,left_only
wanna play some trivia?,sure i'm all done,0dfacd60-0e15-48d0-b9d9-220f3b05fc1b,"  memory_name entity      value
0    activity   type    hobbies
1    activity   name  all kinds",['all kinds'],1,Match,0.9915151596069336,"Information Items:
memory_name: activity, entity: type, value: game.
memory_name: activity, entity: name, value: trivia.","    value
0    game
1  trivia","       value
0    hobbies
1  all kinds","Empty DataFrame
Columns: [value, _merge]
Index: []","       value      _merge
0       game   left_only
1     trivia   left_only
2    hobbies  right_only
3  all kinds  right_only",[],trivia,left_only
wanna play some trivia?,sure i'm all done,0dfacd60-0e15-48d0-b9d9-220f3b05fc1b,"  memory_name entity      value
0    activity   type    hobbies
1    activity   name  all kinds",['all kinds'],1,Match,0.9915151596069336,"Information Items:
memory_name: activity, entity: type, value: game.
memory_name: activity, entity: name, value: trivia.","    value
0    game
1  trivia","       value
0    hobbies
1  all kinds","Empty DataFrame
Columns: [value, _merge]
Index: []","       value      _merge
0       game   left_only
1     trivia   left_only
2    hobbies  right_only
3  all kinds  right_only",[],hobbies,right_only
wanna play some trivia?,sure i'm all done,0dfacd60-0e15-48d0-b9d9-220f3b05fc1b,"  memory_name entity      value
0    activity   type    hobbies
1    activity   name  all kinds",['all kinds'],1,Match,0.9915151596069336,"Information Items:
memory_name: activity, entity: type, value: game.
memory_name: activity, entity: name, value: trivia.","    value
0    game
1  trivia","       value
0    hobbies
1  all kinds","Empty DataFrame
Columns: [value, _merge]
Index: []","       value      _merge
0       game   left_only
1     trivia   left_only
2    hobbies  right_only
3  all kinds  right_only",[],all kinds,right_only
Hello sunshine! How can I help?,i'm just letting you know i'm leaving to go for an appointment this afternoon i will be back in several hours,0e04870a-3b79-488d-a322-7c02d7f5f789,"  memory_name  entity     value
1    activity    type  activity
2    activity    name   meeting
3       place  people      Will","['meeting', 'Will']",2,Match,0.9147728681564332,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: time, entity: period, value: afternoon.
memory_name: duration, entity: length, value: several hours.","           value
0    appointment
1      afternoon
2  several hours","      value
0  activity
1   meeting
2      Will","Empty DataFrame
Columns: [value, _merge]
Index: []","           value      _merge
0    appointment   left_only
1      afternoon   left_only
2  several hours   left_only
3       activity  right_only
4        meeting  right_only
5           Will  right_only",[],appointment,left_only
